Contact_ID,Master_Contact_ID,Contact_Code,Media_Name,Contact_Name,ANI_DIALNUM,Skill_No,Skill_Name,Campaign_No,Campaign_Name,Agent_No,Agent_Name,Team_No,Team_Name,SLA,Start_Date,start_time,PreQueue,InQueue,Agent_Time,PostQueue,ACW_Time,Total_Time_Plus_Disposition,Abandon_Time,Routing_Time,Abandon,Callback_Time,Logged,Hold_Time,Disp_Code,Disp_Name,Disp_Comments,Tags,Start_Date_clean,ANI_DIALNUM_norm,_phone_is_junk,_phone_is_dialler,_rc_attributable
593000000207,593000000207,70214079,Phone Call,8629015090,nan,3458796,Espanol,9985454,SMED,37920330,Nicole Brown,8328305,Team Gamma,1,2025-05-08,2026-05-04 07:59:20,298,7,885,0,16,1206,0,7,N,0,N,10,1281,Promise to Pay,,Escalation,2025-05-08,,False,False,False
593000000208,593000000208,48098297,Phone Call,8292740309,9728026770,4870841,CRC English,4531304,NRA,67897618,Christopher Martinez,7348031,Team Gamma,0,2026-04-06,2026-05-04 07:59:20,280,21,1162,0,66,1529,0,7,N,0,N,0,8576,Resolved,,,2026-04-06,9728026770,False,False,True
593000000209,593000000209,85244085,Phone Call,8317284797,5126117791,2951017,Espanol,7510074,ACR,40444079,Robert Garcia,8583286,Team Alpha,1,2025-06-10,2026-05-04 07:59:20,282,7,927,0,63,1279,0,2,N,0,N,55,1885,Resolved,,Escalation,2025-06-10,5126117791,False,False,True
593000000210,593000000210,81413766,Phone Call,8738369946,9045955069,3579256,Outbound Collection,3430752,RASFA,15129647,Nicole Brown,4460973,Team Alpha,1,2025-09-04,2026-05-04 07:59:20,32,14,599,0,77,722,0,4,N,0,N,8,4222,In Queue,,Escalation,2025-09-04,9045955069,False,False,True
593000000211,593000000211,82450543,Phone Call,8251421815,6783500189,7763125,Inbound Main,1399273,NRAA,46078933,Jennifer Lee,7671170,Team Gamma,1,2026-03-07,2026-05-04 07:59:20,80,6,329,0,66,481,64,9,Y,0,N,33,1397,Payment Collected,,Escalation,2026-03-07,6783500189,False,False,True
593000000212,593000000212,69646332,Phone Call,8391220048,9375896525,4240350,SAPA English,8566925,SMED,87827365,Nicole Brown,1766222,Collections South,0,2026-01-09,2026-05-04 07:59:20,203,24,1173,0,119,1519,0,6,N,0,N,27,3025,Left Message,,First Time Call,2026-01-09,9375896525,False,False,True
593000000213,593000000213,74282510,Phone Call,8490325201,7257593854,7162159,PMR English,8079566,ACRB,35544736,Nicole Brown,5316042,Team Beta,1,2026-03-28,2026-05-04 07:59:20,288,1,342,0,96,727,74,0,Y,0,N,10,9315,Callback Scheduled,,,2026-03-28,7257593854,False,True,True
593000000214,593000000214,58067465,Phone Call,8892144358,9014168674,1743149,Espanol,4936543,ACRB,85887840,Amanda Johnson,3334179,PXP - Sagility,1,2025-11-05,2026-05-04 07:59:20,295,9,671,0,68,1043,0,5,N,0,N,8,8006,In Queue,,,2025-11-05,9014168674,False,False,True
593000000215,593000000215,50740853,Phone Call,8647987448,8132185478,4226646,Espanol,6521737,CRC,76036492,Jerome Viloria,8439501,Collections South,1,2025-12-02,2026-05-04 07:59:20,98,13,1087,0,29,1227,72,5,Y,0,N,45,1584,Left Message,,Repeat Caller,2025-12-02,8132185478,False,False,True
593000000216,593000000216,20386929,Phone Call,8189233993,8175047646,7402951,PMR English,6927907,NRA,97526697,Robert Garcia,2816136,Team Alpha,1,2025-09-10,2026-05-04 07:59:20,138,3,480,0,32,653,0,5,N,0,N,42,7827,Wrong Number,,Escalation,2025-09-10,8175047646,False,False,True
593000000217,593000000217,74397359,Phone Call,8443680079,7134776478,2966249,CRC English,3276537,RASFA,96346952,David Chen,4454923,Team Beta,1,2026-01-06,2026-05-04 07:59:20,231,14,84,0,87,416,118,3,Y,0,N,25,7285,Patient Refused,,First Time Call,2026-01-06,7134776478,False,False,True
593000000218,593000000218,90389602,Phone Call,8009917816,4197743786,3704897,IAI English,6667154,TRI,49715759,Maria Santos,1832939,Collections North,1,2025-06-02,2026-05-04 07:59:20,238,7,702,0,118,1065,0,3,N,0,N,0,6308,No Answer,,Escalation,2025-06-02,4197743786,False,False,True
593000000219,593000000219,27016653,Phone Call,8319293156,8174577208,2734984,CRC English,1640904,ACRB,64732080,Amanda Johnson,9600363,Collections North,1,2025-09-21,2026-05-04 07:59:20,286,17,278,0,66,647,0,5,N,0,N,38,4102,Payment Collected,,Escalation,2025-09-21,8174577208,False,False,True
593000000220,593000000220,74183650,Phone Call,8298437967,5122796705,4067879,NRA English,2379259,SAPA,25559769,Robert Garcia,7230610,PXP - Sagility,1,2025-09-02,2026-05-04 07:59:20,271,18,696,0,113,1098,0,8,N,0,N,45,4213,Left Message,,First Time Call,2025-09-02,5122796705,False,False,True
593000000221,593000000221,54953032,Phone Call,8824122473,3057906855,1234889,CRC English,2712184,GRH,97659203,Jennifer Lee,4150742,Team Gamma,0,2026-02-21,2026-05-04 07:59:20,126,25,875,0,23,1049,0,5,N,0,N,1,1821,Promise to Pay,,First Time Call,2026-02-21,3057906855,False,False,True
593000000222,593000000222,25029592,Phone Call,8148182246,nan,4718444,SAPA English,4463594,ACRB,28728199,David Chen,9601667,Team Beta,1,2026-01-22,2026-05-04 07:59:20,100,17,349,0,57,523,0,8,N,0,N,9,2684,Wrong Number,,First Time Call,2026-01-22,,False,False,False
593000000223,593000000223,58053529,Phone Call,8491755876,9049739980,8990246,CRC English,6475820,ESR,14060502,David Chen,9772198,Collections South,1,2026-03-21,2026-05-04 07:59:20,94,0,888,0,74,1056,0,1,N,0,N,1,3595,No Answer,,Escalation,2026-03-21,9049739980,False,False,True
593000000224,593000000224,91460625,Phone Call,8266518820,8653962840,1748037,SAPA English,9197069,MRB,15338576,Maria Santos,2387692,Collections North,0,2025-05-08,2026-05-04 07:59:20,81,23,175,0,40,319,0,9,N,0,N,7,8728,Payment Collected,,Escalation,2025-05-08,8653962840,False,False,True
593000000225,593000000225,22011057,Phone Call,8586640597,2148632776,6657455,PMR English,2879931,CRC,74898236,Brandon Smith,3188563,Collections South,0,2025-08-09,2026-05-04 07:59:20,83,28,510,0,30,651,0,2,N,0,N,49,3844,In Queue,,Repeat Caller,2025-08-09,2148632776,False,False,True
593000000226,593000000226,18214186,Phone Call,8570076569,7136158177,6452206,Inbound Main,9068135,SAPA,77330301,Ashley Wilson,9453893,Team Alpha,1,2025-12-19,2026-05-04 07:59:20,58,15,485,0,107,665,0,4,N,0,N,20,9501,In Queue,,Escalation,2025-12-19,7136158177,False,False,True
593000000227,593000000227,36148744,Phone Call,8772485540,6145283281,2610172,PMR English,3313236,RASFA,97901095,Nicole Brown,4570278,Team Gamma,1,2025-08-26,2026-05-04 07:59:20,115,19,1000,0,93,1227,0,4,N,0,N,17,4417,Patient Refused,,Repeat Caller,2025-08-26,6145283281,False,False,True
593000000228,593000000228,63466384,Phone Call,8759226165,5617396482,2814019,Espanol,3062508,PMR,60595535,Maria Santos,1291186,PXP - Sagility,1,2026-04-11,2026-05-04 07:59:20,91,15,587,0,108,801,0,1,N,0,N,17,9186,Left Message,,Escalation,2026-04-11,5617396482,False,False,True
593000000229,593000000229,52958045,Phone Call,8391247495,8656806868,9737885,Inbound Main,9671311,ESR,32363967,Christopher Martinez,1483900,Collections South,1,2025-05-24,2026-05-04 07:59:20,241,4,151,0,5,401,0,6,N,0,N,47,8719,Payment Collected,,,2025-05-24,8656806868,False,False,True
593000000230,593000000230,40649704,Phone Call,8669673776,nan,7890809,Espanol,7288704,NRAA,69775130,Sarah Thompson,4088803,Team Beta,0,2025-08-19,2026-05-04 07:59:20,119,25,471,0,60,675,0,7,N,0,N,8,9620,In Queue,,Escalation,2025-08-19,,False,True,False
593000000231,593000000231,45583060,Phone Call,8624852493,9318183096,2060941,SAPA English,9984715,PMR,51795088,Sarah Thompson,6354713,Collections North,1,2025-11-29,2026-05-04 07:59:20,12,5,891,0,51,959,0,4,N,0,N,37,8466,Payment Collected,,First Time Call,2025-11-29,9318183096,False,False,True
593000000232,593000000232,27012411,Phone Call,8733805610,9544691981,1379042,PMR English,9251408,IAI,88050141,Christopher Martinez,8551423,Collections South,1,2025-09-15,2026-05-04 07:59:20,284,20,422,0,18,744,0,9,N,0,N,3,4517,Payment Collected,,Escalation,2025-09-15,9544691981,False,False,True
593000000233,593000000233,12086138,Phone Call,8231570756,4236113239,1082249,Espanol,9300237,TRI,10930259,Jennifer Lee,4049907,Team Gamma,0,2025-09-30,2026-05-04 07:59:20,100,23,362,0,29,514,0,5,N,0,N,26,8184,Patient Refused,,Escalation,2025-09-30,4236113239,False,False,True
593000000234,593000000234,40184610,Phone Call,8760830761,6154359813,5730795,Inbound Main,2745867,GRH,78729837,Nicole Brown,4285793,Collections South,1,2025-08-23,2026-05-04 07:59:20,27,1,285,0,72,385,12,4,Y,0,N,29,8106,Left Message,,,2025-08-23,6154359813,False,False,True
593000000235,593000000235,19001380,Phone Call,8874788374,4235514557,7057937,SAPA English,5280613,TRI,90282174,Christopher Martinez,3036697,Team Gamma,1,2026-03-02,2026-05-04 07:59:20,284,5,1109,0,79,1477,0,7,N,0,N,36,2829,Resolved,,Escalation,2026-03-02,4235514557,False,False,True
593000000236,593000000236,14003418,Phone Call,8014280393,nan,8457757,IAI English,7613591,IAI,84238637,Maria Santos,2724794,RCM Offshore,1,2025-10-27,2026-05-04 07:59:20,36,4,654,0,45,739,0,3,N,0,N,30,1042,No Answer,,,2025-10-27,,False,False,False
593000000237,593000000237,57380290,Phone Call,8622977010,7256447755,9314469,CRC English,1952155,SAPA,19315387,Jerome Viloria,7595091,Team Gamma,1,2025-06-14,2026-05-04 07:59:20,22,0,1020,0,27,1069,0,7,N,0,N,20,9730,Promise to Pay,,Escalation,2025-06-14,7256447755,False,False,True
593000000238,593000000238,33655436,Phone Call,8508405773,nan,4730472,SAPA English,1193069,CRC,51106580,Brandon Smith,9635429,Team Gamma,1,2025-10-17,2026-05-04 07:59:20,55,9,1134,0,94,1292,0,3,N,0,N,44,1472,Left Message,,Escalation,2025-10-17,,False,False,False
593000000239,593000000239,60935611,Phone Call,8731831523,3058039919,8847010,PMR English,6073029,PMR,99045373,Brandon Smith,6788477,PXP - Sagility,0,2025-10-18,2026-05-04 07:59:20,198,25,824,0,31,1078,0,7,N,0,N,2,6985,Callback Scheduled,,First Time Call,2025-10-18,3058039919,False,False,True
593000000240,593000000240,48566543,Phone Call,8591047630,6153480367,1625058,Outbound Collection,7541762,IAI,82960680,Ashley Wilson,9747961,RCM Offshore,1,2025-08-26,2026-05-04 07:59:20,31,12,904,0,104,1051,0,1,N,0,N,28,3819,Disconnected,,,2025-08-26,6153480367,False,False,True
593000000241,593000000241,33980454,Phone Call,8857982856,9013551093,1086723,Outbound Collection,9804080,PMR,57453896,Jerome Viloria,6349674,Team Alpha,1,2026-01-13,2026-05-04 07:59:20,234,14,1145,0,34,1427,0,4,N,0,N,13,4980,Wrong Number,,First Time Call,2026-01-13,9013551093,False,False,True
593000000242,593000000242,57118205,Phone Call,8242599315,7066789756,1656635,SAPA English,8774910,TRI,79933347,Ashley Wilson,4989640,Team Alpha,1,2025-08-05,2026-05-04 07:59:20,184,20,566,0,28,798,0,2,N,0,N,30,7753,Payment Collected,,Repeat Caller,2025-08-05,7066789756,False,False,True
593000000243,593000000243,37578987,Phone Call,8022125307,nan,1494486,Outbound Collection,1792075,GSIA,90481769,Robert Garcia,9368469,Team Gamma,1,2026-04-26,2026-05-04 07:59:20,136,11,638,0,93,878,0,0,N,0,N,40,9780,Promise to Pay,,First Time Call,2026-04-26,,False,False,False
593000000244,593000000244,18232190,Phone Call,8611263961,3052830436,2844054,SAPA English,7647705,ESR,17182632,Christopher Martinez,3788927,Team Gamma,1,2026-03-02,2026-05-04 07:59:20,202,15,1075,0,51,1343,0,3,N,0,N,33,4573,Promise to Pay,,First Time Call,2026-03-02,3052830436,False,False,True
593000000245,593000000245,34280002,Phone Call,8378041433,9728329541,6609661,PMR English,4524511,CRC,70005243,Jerome Viloria,8466521,Team Gamma,0,2026-01-11,2026-05-04 07:59:20,282,25,1005,0,119,1431,0,6,N,0,N,11,7748,Payment Collected,,Repeat Caller,2026-01-11,9728329541,False,False,True
593000000246,593000000246,17137773,Phone Call,8539341831,9043780865,4480666,Espanol,5643784,IAI,16503974,Brandon Smith,4040943,PXP - Sagility,1,2026-02-03,2026-05-04 07:59:20,271,6,116,0,111,504,0,4,N,0,N,54,4589,Left Message,,Repeat Caller,2026-02-03,9043780865,False,False,True
593000000247,593000000247,48242355,Phone Call,8407414764,nan,5356756,Espanol,7321473,CRC,67328468,Maria Santos,7316893,Team Gamma,1,2025-06-10,2026-05-04 07:59:20,202,7,841,0,96,1146,0,5,N,0,N,20,2009,Left Message,,Repeat Caller,2025-06-10,,False,False,False
593000000248,593000000248,48137914,Phone Call,8035220851,6149878014,7182407,PMR English,7175775,IAI,58170363,Amanda Johnson,2902124,Collections North,0,2025-10-08,2026-05-04 07:59:20,89,23,497,0,6,615,0,5,N,0,N,44,7238,Left Message,,Repeat Caller,2025-10-08,6149878014,False,False,True
593000000249,593000000249,60526215,Phone Call,8065079686,3304957759,8830498,CRC English,1427476,ACR,51860254,Robert Garcia,7089807,RCM Offshore,1,2025-07-08,2026-05-04 07:59:20,201,16,712,0,0,929,0,1,N,0,N,42,9854,Callback Scheduled,,Repeat Caller,2025-07-08,3304957759,False,False,True
593000000250,593000000250,64636508,Phone Call,8388312894,7252145499,6544559,Espanol,4867730,PXP,27134077,Maria Santos,8047286,Collections South,1,2025-05-24,2026-05-04 07:59:20,169,9,149,0,38,365,0,3,N,0,N,57,8106,Wrong Number,,,2025-05-24,7252145499,False,False,True
593000000251,593000000251,37235216,Phone Call,8421148087,nan,7884536,PMR English,1792779,ACR,39765223,Michael Rivera,1254368,RCM Offshore,1,2025-11-17,2026-05-04 07:59:20,66,13,527,0,25,631,0,6,N,0,N,51,5951,Resolved,,,2025-11-17,,False,False,False
593000000252,593000000252,60934268,Phone Call,8312737070,8132153328,8785688,NRA English,1678491,ACR,53632364,Nicole Brown,3077029,Team Alpha,0,2025-11-01,2026-05-04 07:59:20,190,26,1002,0,15,1233,0,1,N,0,N,25,9317,Left Message,,,2025-11-01,8132153328,False,False,True
593000000253,593000000253,81149758,Phone Call,8271672546,nan,5979695,CRC English,8591108,TRI,14987428,Sarah Thompson,5461722,Team Alpha,1,2026-04-25,2026-05-04 07:59:20,163,10,1071,0,108,1352,0,6,N,0,N,9,2185,In Queue,,Escalation,2026-04-25,,False,False,False
593000000254,593000000254,57390003,Phone Call,8166914861,4073603255,7622996,Espanol,1810110,PXP,51234006,Jerome Viloria,8379541,Collections North,1,2025-12-02,2026-05-04 07:59:20,253,0,392,0,98,743,0,0,N,0,N,46,1072,Promise to Pay,,First Time Call,2025-12-02,4073603255,False,False,True
593000000255,593000000255,88107048,Phone Call,8777082469,8658199494,7893755,NRA English,9169048,TRI,91801051,Amanda Johnson,8493943,Collections North,1,2025-07-09,2026-05-04 07:59:20,244,13,359,0,5,621,129,5,Y,0,N,9,2470,No Answer,,,2025-07-09,8658199494,False,False,True
593000000256,593000000256,32309123,Phone Call,8020798184,2106056354,3120321,CRC English,6660117,RASFA,87040254,Maria Santos,2919258,PXP - Sagility,1,2025-09-03,2026-05-04 07:59:20,232,6,874,0,42,1154,0,4,N,0,N,32,6402,No Answer,,First Time Call,2025-09-03,2106056354,False,False,True
593000000257,593000000257,29642010,Phone Call,8478347118,9042204286,2085730,SAPA English,5457052,RASFA,13334664,Michael Rivera,8502318,Collections North,1,2025-07-16,2026-05-04 07:59:20,285,8,1063,0,105,1461,0,5,N,0,N,0,5220,Answering Machine,,First Time Call,2025-07-16,9042204286,False,False,True
593000000258,593000000258,32113520,Phone Call,8665922622,9017379287,1920089,CRC English,9329863,RASFA,56358712,Brandon Smith,1391128,RCM Offshore,1,2026-02-23,2026-05-04 07:59:20,12,12,1015,0,76,1115,0,6,N,0,N,12,8281,In Queue,,,2026-02-23,9017379287,False,False,True
593000000259,593000000259,45507848,Phone Call,8945604355,7138696806,9748700,CRC English,1259792,PXP,43688344,Jennifer Lee,9178148,Team Beta,0,2025-12-02,2026-05-04 07:59:20,39,22,1124,0,112,1297,0,5,N,0,N,10,7813,Promise to Pay,,,2025-12-02,7138696806,False,False,True
593000000260,593000000260,93437644,Phone Call,8684221274,4238167129,9644381,NRA English,5340564,NRAA,11442909,Sarah Thompson,5203150,Team Gamma,1,2025-11-19,2026-05-04 07:59:20,57,0,764,0,105,926,0,6,N,0,N,23,5637,Answering Machine,,Repeat Caller,2025-11-19,4238167129,False,False,True
593000000261,593000000261,22110487,Phone Call,8097796281,nan,9248913,Espanol,1827811,CRC,69395923,Jerome Viloria,3296542,Team Alpha,1,2026-01-26,2026-05-04 07:59:20,242,5,1122,0,75,1444,112,0,Y,0,N,46,2886,Wrong Number,,Escalation,2026-01-26,,False,False,False
593000000262,593000000262,52665269,Phone Call,8587899992,2169954031,3421417,CRC English,7173935,IAI,85176369,Robert Garcia,3684007,RCM Offshore,0,2025-08-09,2026-05-04 07:59:20,66,28,215,0,105,414,0,2,N,0,N,2,3133,Wrong Number,,Repeat Caller,2025-08-09,2169954031,False,False,True
593000000263,593000000263,54869231,Phone Call,8143834642,4079137348,6439057,Inbound Main,2112994,ESR,75980022,Michael Rivera,6370092,Collections North,1,2025-10-02,2026-05-04 07:59:20,140,1,540,0,13,694,0,3,N,0,N,48,2307,In Queue,,Repeat Caller,2025-10-02,4079137348,False,False,True
593000000264,593000000264,34154775,Phone Call,8452612493,2103437598,9999488,Outbound Collection,1587926,NRA,67700231,Nicole Brown,7288247,PXP - Sagility,1,2025-05-04,2026-05-04 07:59:20,15,11,1000,0,118,1144,0,3,N,0,N,37,9898,Promise to Pay,,Repeat Caller,2025-05-04,2103437598,False,False,True
593000000265,593000000265,74802472,Phone Call,8226279495,4074669989,9249505,Inbound Main,6326082,MRB,46026977,Christopher Martinez,3403092,Collections South,0,2025-12-31,2026-05-04 07:59:20,94,26,266,0,42,428,19,3,Y,0,N,25,9544,Wrong Number,,First Time Call,2025-12-31,4074669989,False,False,True
593000000266,593000000266,88915649,Phone Call,8978723456,9372365451,4033680,CRC English,9767375,GSIA,99788314,Michael Rivera,3532971,Team Gamma,1,2025-05-02,2026-05-04 07:59:20,193,11,745,0,104,1053,0,9,N,0,N,9,8353,In Queue,,Escalation,2025-05-02,9372365451,False,False,True
593000000267,593000000267,45575636,Phone Call,8410314260,9046107173,8518015,Espanol,9852100,NRAA,93246306,Jennifer Lee,7259679,PXP - Sagility,1,2026-04-29,2026-05-04 07:59:20,112,2,590,0,76,780,0,0,N,0,N,10,1785,No Answer,,Repeat Caller,2026-04-29,9046107173,False,False,True
593000000268,593000000268,15312552,Phone Call,8111632134,9543784182,1417450,PMR English,6669453,GRH,87733130,Amanda Johnson,2230174,Collections North,1,2025-10-09,2026-05-04 07:59:20,174,12,1124,0,28,1338,0,1,N,0,N,16,5907,Patient Refused,,Escalation,2025-10-09,9543784182,False,False,True
593000000269,593000000269,64946190,Phone Call,8021686762,9312238580,5331126,Inbound Main,4206406,GSIA,72824832,Jennifer Lee,8681971,RCM Offshore,1,2025-05-02,2026-05-04 07:59:20,150,10,391,0,81,632,0,3,N,0,N,58,6262,Promise to Pay,,First Time Call,2025-05-02,9312238580,False,False,True
593000000270,593000000270,29161720,Phone Call,8027424308,2107284343,8561409,PMR English,7885646,GSIA,75249902,Robert Garcia,3432387,Team Gamma,1,2026-04-13,2026-05-04 07:59:20,172,7,113,0,75,367,0,1,N,0,N,20,6072,No Answer,,First Time Call,2026-04-13,2107284343,False,False,True
593000000271,593000000271,54035941,Phone Call,8401383580,6154286406,6711876,Outbound Collection,5677627,PMR,31905300,Brandon Smith,2799567,Team Gamma,1,2025-06-12,2026-05-04 07:59:20,222,6,909,0,22,1159,0,1,N,0,N,59,7441,Left Message,,,2025-06-12,6154286406,False,False,True
593000000272,593000000272,42235941,Phone Call,8783086726,9373414205,7563152,SAPA English,7206312,PXP,33820542,Jerome Viloria,8835886,RCM Offshore,1,2026-04-07,2026-05-04 07:59:20,136,0,120,0,99,355,0,9,N,0,N,32,6866,Payment Collected,,,2026-04-07,9373414205,False,False,True
593000000273,593000000273,41498409,Phone Call,8440488608,8653777340,2625127,CRC English,3579871,TRI,54220712,Jennifer Lee,5197292,RCM Offshore,1,2026-03-02,2026-05-04 07:59:20,237,18,899,0,106,1260,0,1,N,0,N,23,6978,Callback Scheduled,,Repeat Caller,2026-03-02,8653777340,False,False,True
593000000274,593000000274,71579663,Phone Call,8164841113,3054028021,5345409,Inbound Main,2603162,NRAA,26521085,David Chen,5201435,Collections South,0,2025-11-26,2026-05-04 07:59:20,36,27,776,0,53,892,0,4,N,0,N,29,7666,Answering Machine,,Escalation,2025-11-26,3054028021,False,False,True
593000000275,593000000275,94042782,Phone Call,8410083174,4786150937,2824843,IAI English,9343448,ACRB,48982618,Amanda Johnson,8397810,Team Gamma,1,2025-06-29,2026-05-04 07:59:20,252,20,704,0,92,1068,0,4,N,0,N,20,5360,No Answer,,Escalation,2025-06-29,4786150937,False,False,True
593000000276,593000000276,38646835,Phone Call,8146718227,nan,7882765,Outbound Collection,6221993,ACR,51527050,Robert Garcia,5728672,Team Beta,1,2026-01-19,2026-05-04 07:59:20,20,1,460,0,41,522,13,7,Y,0,N,30,3740,Promise to Pay,,,2026-01-19,,False,False,False
593000000277,593000000277,19082316,Phone Call,8033229261,nan,8215516,SAPA English,6856129,SAPA,17040370,Nicole Brown,9765510,Team Alpha,1,2026-04-09,2026-05-04 07:59:20,246,2,255,0,104,607,0,1,N,0,N,51,6400,Payment Collected,,,2026-04-09,,False,False,False
593000000278,593000000278,38604395,Phone Call,8769784839,6153005497,1693030,Outbound Collection,2686093,PMR,45301299,Amanda Johnson,5811332,Team Alpha,0,2026-02-10,2026-05-04 07:59:20,169,24,1035,0,41,1269,0,1,N,0,N,2,6422,Resolved,,Escalation,2026-02-10,6153005497,False,False,True
593000000279,593000000279,14482084,Phone Call,8143888126,6785033217,3387936,Espanol,9983092,CRC,88374410,Brandon Smith,7311206,PXP - Sagility,1,2025-08-28,2026-05-04 07:59:20,190,0,664,0,117,971,0,9,N,0,N,27,1774,Payment Collected,,Repeat Caller,2025-08-28,6785033217,False,False,True
593000000280,593000000280,40204768,Phone Call,8732587696,3057041228,5679556,IAI English,2381446,ACR,99897331,Christopher Martinez,8634405,Team Alpha,0,2026-04-08,2026-05-04 07:59:20,235,23,529,0,66,853,0,0,N,0,N,48,7342,In Queue,,,2026-04-08,3057041228,False,False,True
593000000281,593000000281,84386581,Phone Call,8162455861,4235825035,8374665,CRC English,1983012,IAI,44342103,Jerome Viloria,8763643,Collections South,0,2025-10-03,2026-05-04 07:59:20,283,25,581,0,64,953,0,5,N,0,N,24,9144,Callback Scheduled,,,2025-10-03,4235825035,False,False,True
593000000282,593000000282,52928235,Phone Call,8164950581,5617455717,5133246,IAI English,1125935,IAI,49593498,Sarah Thompson,9668745,Collections South,0,2025-08-08,2026-05-04 07:59:20,197,24,791,0,98,1110,0,0,N,0,N,32,5768,Answering Machine,,,2025-08-08,5617455717,False,False,True
593000000283,593000000283,14137067,Phone Call,8726969932,2149278906,9879114,CRC English,5618068,ESR,35040929,Maria Santos,8444161,RCM Offshore,1,2025-10-02,2026-05-04 07:59:20,198,18,587,0,69,872,0,8,N,0,N,4,5742,Answering Machine,,First Time Call,2025-10-02,2149278906,False,True,True
593000000284,593000000284,71531748,Phone Call,8632381326,nan,6852058,NRA English,7790886,RASFA,98192889,Jennifer Lee,5048583,Collections South,0,2026-01-11,2026-05-04 07:59:20,71,23,494,0,26,614,17,7,Y,0,N,31,5102,Left Message,,,2026-01-11,,False,False,False
593000000285,593000000285,77557208,Phone Call,8386720749,4078777729,8419091,IAI English,8730323,ACR,89363628,Nicole Brown,5739933,Collections North,0,2026-02-28,2026-05-04 07:59:20,153,21,907,0,119,1200,0,3,N,0,N,50,8081,Resolved,,Escalation,2026-02-28,4078777729,False,False,True
593000000286,593000000286,60769251,Phone Call,8839692172,9012095360,4680058,Inbound Main,4425258,MRB,95924349,Michael Rivera,3752021,Team Alpha,1,2025-05-05,2026-05-04 07:59:20,217,5,918,0,38,1178,0,4,N,0,N,37,9375,Promise to Pay,,First Time Call,2025-05-05,9012095360,False,False,True
593000000287,593000000287,36157102,Phone Call,8818012232,nan,1143962,PMR English,8703738,PMR,80983099,Jerome Viloria,1025653,RCM Offshore,0,2026-02-25,2026-05-04 07:59:20,271,29,132,0,68,500,0,7,N,0,N,3,7272,In Queue,,Escalation,2026-02-25,,False,False,False
593000000288,593000000288,20563214,Phone Call,8111541595,6782455945,6182329,Outbound Collection,4625235,CRC,47564855,Sarah Thompson,1793035,Team Gamma,0,2025-09-12,2026-05-04 07:59:20,101,26,504,0,89,720,61,4,Y,0,N,6,9164,Payment Collected,,Escalation,2025-09-12,6782455945,False,False,True
593000000289,593000000289,36731014,Phone Call,8975641699,8132707728,3827930,Outbound Collection,5063993,MRB,83230968,Maria Santos,2817802,PXP - Sagility,1,2025-05-27,2026-05-04 07:59:20,280,3,294,0,67,644,0,7,N,0,N,46,7793,Payment Collected,,,2025-05-27,8132707728,False,False,True
593000000290,593000000290,37916621,Phone Call,8699278162,7136494011,4104630,Outbound Collection,1258341,RASFA,79589690,Christopher Martinez,5436069,Team Beta,1,2025-05-21,2026-05-04 07:59:20,280,17,1133,0,77,1507,0,3,N,0,N,53,9272,Patient Refused,,,2025-05-21,7136494011,False,False,True
593000000291,593000000291,92878758,Phone Call,8447885742,8136864979,2277818,PMR English,5825938,ACRB,48769469,Ashley Wilson,7687264,Team Alpha,1,2026-03-27,2026-05-04 07:59:20,260,8,873,0,20,1161,0,6,N,0,N,16,1285,Resolved,,Repeat Caller,2026-03-27,8136864979,False,False,True
593000000292,593000000292,39128750,Phone Call,8649829403,7138462146,4119162,Espanol,6464460,NRA,56536288,Maria Santos,5092540,Team Gamma,0,2025-07-20,2026-05-04 07:59:20,100,23,809,0,58,990,0,8,N,0,N,29,7139,Answering Machine,,Escalation,2025-07-20,7138462146,False,False,True
593000000293,593000000293,83610836,Phone Call,8663089636,8178406450,1418229,CRC English,4792099,ACRB,94657352,Jerome Viloria,7383152,Collections North,1,2026-02-23,2026-05-04 07:59:20,100,14,65,0,58,237,0,2,N,0,N,13,4974,Patient Refused,,Escalation,2026-02-23,8178406450,False,False,True
593000000294,593000000294,61865267,Phone Call,8608618737,6782720144,3663513,NRA English,3796888,PXP,23039236,David Chen,6919355,Collections South,1,2026-02-14,2026-05-04 07:59:20,15,8,1087,0,92,1202,0,8,N,0,N,49,7543,In Queue,,Repeat Caller,2026-02-14,6782720144,False,False,True
593000000295,593000000295,95839185,Phone Call,8021390189,3303710966,5228875,Espanol,7406430,PMR,47884873,Brandon Smith,3815720,PXP - Sagility,0,2026-03-31,2026-05-04 07:59:20,34,23,730,0,10,797,0,4,N,0,N,18,8051,Callback Scheduled,,First Time Call,2026-03-31,3303710966,False,False,True
593000000296,593000000296,75443151,Phone Call,8652735118,4232818133,8089083,Outbound Collection,5981073,MRB,91630957,David Chen,6644709,Team Gamma,1,2025-08-30,2026-05-04 07:59:20,198,11,1179,0,7,1395,0,4,N,0,N,30,9691,Payment Collected,,Repeat Caller,2025-08-30,4232818133,False,False,True
593000000297,593000000297,60213627,Phone Call,8338478239,9547365714,5767314,IAI English,9577175,GRH,22456258,Brandon Smith,7653365,Team Beta,1,2025-11-13,2026-05-04 07:59:20,96,9,358,0,95,558,0,0,N,0,N,16,8089,Resolved,,First Time Call,2025-11-13,9547365714,False,False,True
